time,readable_time,acceleration,acceleration_x,acceleration_y,acceleration_z,battery,humidity,pressure,temperature,dev-id
1540160590440,2018-10-21T22:23:10.440000Z,1052.39203721807,210,-330,977,2953,49,1009.08,25.58,EE:B4:42:EE:C1:16
1540160595443,2018-10-21T22:23:15.443000Z,1054.4486711073232,211,-330,979,2953,49,1009.04,25.58,EE:B4:42:EE:C1:16
1540160600443,2018-10-21T22:23:20.443000Z,1054.4292294886366,214,-328,979,2959,49,1009.04,25.58,EE:B4:42:EE:C1:16
1540160605383,2018-10-21T22:23:25.382999Z,1056.0842769400556,213,-328,981,2953,49,1009.04,25.58,EE:B4:42:EE:C1:16
1540160610502,2018-10-21T22:23:30.502000Z,1053.102559108086,215,-332,976,2953,49,1009.04,25.58,EE:B4:42:EE:C1:16
1540160615533,2018-10-21T22:23:35.532999Z,1057.7622606238133,212,-334,981,2953,49,1009.05,25.58,EE:B4:42:EE:C1:16
1540160620699,2018-10-21T22:23:40.698999Z,1057.1229824386564,212,-329,982,2953,49,1009.06,25.58,EE:B4:42:EE:C1:16
1540160625623,2018-10-21T22:23:45.622999Z,1058.9811140903316,212,-329,984,2965,49,1009.07,25.58,EE:B4:42:EE:C1:16
1540160630593,2018-10-21T22:23:50.592999Z,1057.1324420336366,212,-332,981,2953,49,1009.05,25.58,EE:B4:42:EE:C1:16
1540160635663,2018-10-21T22:23:55.663000Z,1054.8507003363084,213,-330,979,2959,49,1009.04,25.58,EE:B4:42:EE:C1:16
1540160640663,2018-10-21T22:24:00.663000Z,1056.8188113390108,212,-331,981,2959,49,1009.04,25.58,EE:B4:42:EE:C1:16
1540160645833,2018-10-21T22:24:05.832999Z,1058.8715691716347,213,-328,984,2953,49,1009.03,25.58,EE:B4:42:EE:C1:16
1540160650792,2018-10-21T22:24:10.792000Z,1055.46056297713,216,-330,979,2959,49,1009.04,25.58,EE:B4:42:EE:C1:16
1540160655893,2018-10-21T22:24:15.892999Z,1058.3468240609975,215,-328,983,2959,49,1009.04,25.58,EE:B4:42:EE:C1:16
1540160660793,2018-10-21T22:24:20.792999Z,1054.4387132498503,214,-331,978,2953,49,1009.04,25.58,EE:B4:42:EE:C1:16
1540160665733,2018-10-21T22:24:25.733000Z,1059.593318212228,215,-332,983,2953,49,1009.04,25.58,EE:B4:42:EE:C1:16
1540160670783,2018-10-21T22:24:30.782999Z,1060.4216142648168,213,-330,985,2959,49,1009.03,25.58,EE:B4:42:EE:C1:16
1540160675799,2018-10-21T22:24:35.799000Z,1057.6355705062117,213,-330,982,2953,49,1009.05,25.58,EE:B4:42:EE:C1:16
1540160680973,2018-10-21T22:24:40.973000Z,1054.5624685147864,210,-331,979,2953,49,1009.02,25.58,EE:B4:42:EE:C1:16
1540160686053,2018-10-21T22:24:46.052999Z,1056.3058269270316,211,-330,981,2947,49,1008.99,25.58,EE:B4:42:EE:C1:16
1540160691593,2018-10-21T22:24:51.592999Z,1054.8634982783317,210,-326,981,2953,49,1009.01,25.58,EE:B4:42:EE:C1:16
1540160696713,2018-10-21T22:24:56.713000Z,1056.612038545842,211,-328,982,2953,49,1009.02,25.58,EE:B4:42:EE:C1:16
1540160701893,2018-10-21T22:25:01.892999Z,1055.5775670219598,212,-330,980,2953,49,1009,25.58,EE:B4:42:EE:C1:16
1540160706973,2018-10-21T22:25:06.973000Z,1057.7381528525857,215,-332,981,2959,49,1009,25.58,EE:B4:42:EE:C1:16
1540160711973,2018-10-21T22:25:11.973000Z,1056.5973689158989,214,-329,981,2953,49,1008.98,25.58,EE:B4:42:EE:C1:16
1540160717019,2018-10-21T22:25:17.019000Z,1055.682717486651,211,-328,981,2959,49,1008.98,25.58,EE:B4:42:EE:C1:16
1540160722083,2018-10-21T22:25:22.082999Z,1060.1320672444542,210,-328,986,2953,49,1009,25.58,EE:B4:42:EE:C1:16
1540160727060,2018-10-21T22:25:27.059999Z,1057.6540076981696,210,-326,984,2947,49,1009.02,25.58,EE:B4:42:EE:C1:16
1540160732053,2018-10-21T22:25:32.052999Z,1060.5144977792618,215,-329,985,2959,49,1009,25.58,EE:B4:42:EE:C1:16
1540160737103,2018-10-21T22:25:37.102999Z,1056.2045256483234,212,-332,980,2947,49,1008.95,25.58,EE:B4:42:EE:C1:16
1540160742023,2018-10-21T22:25:42.023000Z,1058.8762911690865,213,-331,983,2953,49,1008.96,25.58,EE:B4:42:EE:C1:16
1540160747103,2018-10-21T22:25:47.102999Z,1056.7071495925443,213,-330,981,2971,49,1008.96,25.58,EE:B4:42:EE:C1:16
1540160752043,2018-10-21T22:25:52.042999Z,1064.6576914670743,214,-334,988,2959,49,1008.97,25.58,EE:B4:42:EE:C1:16
1540160757063,2018-10-21T22:25:57.062999Z,1057.0042573234982,216,-329,981,2959,49,1008.96,25.57,EE:B4:42:EE:C1:16
1540160762143,2018-10-21T22:26:02.142999Z,1054.753525711102,211,-328,980,2953,49,1008.96,25.57,EE:B4:42:EE:C1:16
1540160767222,2018-10-21T22:26:07.221999Z,1057.2152098792374,214,-328,982,2959,49,1008.95,25.57,EE:B4:42:EE:C1:16
1540160772173,2018-10-21T22:26:12.173000Z,1056.0918520659081,213,-331,980,2959,49,1008.95,25.57,EE:B4:42:EE:C1:16
1540160777303,2018-10-21T22:26:17.302999Z,1055.9810604362183,214,-330,980,2953,49,1008.97,25.58,EE:B4:42:EE:C1:16
1540160782332,2018-10-21T22:26:22.332000Z,1060.0193394462196,214,-334,983,2959,49,1008.95,25.58,EE:B4:42:EE:C1:16
1540160787373,2018-10-21T22:26:27.372999Z,1058.2409933469785,216,-327,983,2959,49,1008.92,25.57,EE:B4:42:EE:C1:16
1540160792323,2018-10-21T22:26:32.322999Z,1056.3952858660437,213,-329,981,2947,49,1008.92,25.57,EE:B4:42:EE:C1:16
1540160797663,2018-10-21T22:26:37.663000Z,1059.6041713772177,212,-331,984,2959,49,1008.89,25.57,EE:B4:42:EE:C1:16
1540160802803,2018-10-21T22:26:42.802999Z,1054.4486711073232,211,-330,979,2947,49,1008.89,25.57,EE:B4:42:EE:C1:16
1540160807783,2018-10-21T22:26:47.782999Z,1058.3676109934581,215,-334,981,2959,49,1008.92,25.57,EE:B4:42:EE:C1:16
1540160812863,2018-10-21T22:26:52.862999Z,1052.3654308271439,216,-329,976,2953,49,1008.92,25.57,EE:B4:42:EE:C1:16
1540160817833,2018-10-21T22:26:57.832999Z,1059.390862713097,214,-332,983,2953,49,1008.92,25.57,EE:B4:42:EE:C1:16
1540160822743,2018-10-21T22:27:02.743000Z,1058.2528053352846,213,-329,983,2953,49,1008.93,25.57,EE:B4:42:EE:C1:16
1540160827843,2018-10-21T22:27:07.842999Z,1062.1751268034852,214,-332,986,2959,49,1008.89,25.57,EE:B4:42:EE:C1:16
1540160832903,2018-10-21T22:27:12.903000Z,1058.7062859924843,209,-333,983,2953,49,1008.92,25.57,EE:B4:42:EE:C1:16
1540160837913,2018-10-21T22:27:17.913000Z,1059.390862713097,214,-332,983,2953,49,1008.92,25.57,EE:B4:42:EE:C1:16
1540160842993,2018-10-21T22:27:22.993000Z,1056.184169546202,215,-330,980,2947,49,1008.92,25.57,EE:B4:42:EE:C1:16
1540160848203,2018-10-21T22:27:28.203000Z,1056.849563561437,209,-333,981,2953,49,1008.92,25.57,EE:B4:42:EE:C1:16
1540160853253,2018-10-21T22:27:33.253000Z,1055.5695145275843,215,-331,979,2947,49,1008.93,25.57,EE:B4:42:EE:C1:16
1540160858523,2018-10-21T22:27:38.523000Z,1056.8188113390108,212,-331,981,2953,49,1008.92,25.57,EE:B4:42:EE:C1:16
1540160863603,2018-10-21T22:27:43.602999Z,1056.6347524097434,211,-334,980,2953,49,1008.92,25.57,EE:B4:42:EE:C1:16
1540160868703,2018-10-21T22:27:48.703000Z,1057.0359501928021,213,-334,980,2959,49,1008.91,25.56,EE:B4:42:EE:C1:16
1540160873641,2018-10-21T22:27:53.641000Z,1058.9664772786718,215,-327,984,2953,49,1008.88,25.56,EE:B4:42:EE:C1:16
1540160878743,2018-10-21T22:27:58.743000Z,1058.4630366715694,214,-332,982,2947,49,1008.87,25.56,EE:B4:42:EE:C1:16
1540160883780,2018-10-21T22:28:03.779999Z,1054.9625585773174,212,-331,979,2965,49,1008.88,25.56,EE:B4:42:EE:C1:16
1540160888803,2018-10-21T22:28:08.802999Z,1061.7739872496406,212,-332,986,2953,49,1008.89,25.56,EE:B4:42:EE:C1:16
1540160893783,2018-10-21T22:28:13.782999Z,1061.6619047512254,213,-331,986,2953,49,1008.89,25.56,EE:B4:42:EE:C1:16
1540160898853,2018-10-21T22:28:18.852999Z,1058.5560920423632,216,-331,982,2947,49,1008.87,25.57,EE:B4:42:EE:C1:16
1540160903863,2018-10-21T22:28:23.862999Z,1050.716422256738,214,-328,975,2959,49,1008.88,25.57,EE:B4:42:EE:C1:16
1540160908872,2018-10-21T22:28:28.871999Z,1054.0445910871133,209,-327,980,2947,49,1008.88,25.57,EE:B4:42:EE:C1:16
1540160914203,2018-10-21T22:28:34.203000Z,1052.8846090621707,214,-329,977,2959,49,1008.89,25.57,EE:B4:42:EE:C1:16
1540160919153,2018-10-21T22:28:39.153000Z,1056.612038545842,211,-328,982,2953,49,1008.89,25.57,EE:B4:42:EE:C1:16
1540160924043,2018-10-21T22:28:44.042999Z,1056.7071495925443,213,-330,981,2947,49,1008.89,25.57,EE:B4:42:EE:C1:16
1540160928993,2018-10-21T22:28:48.993000Z,1055.7788594208544,213,-330,980,2953,49,1008.91,25.57,EE:B4:42:EE:C1:16
1540160934023,2018-10-21T22:28:54.023000Z,1054.3552532235044,209,-328,980,2947,49,1008.9,25.57,EE:B4:42:EE:C1:16
1540160939053,2018-10-21T22:28:59.052999Z,1054.3220570584683,215,-327,979,2971,49,1008.89,25.57,EE:B4:42:EE:C1:16
1540160943979,2018-10-21T22:29:03.979000Z,1061.8804075789326,211,-330,987,2959,49,1008.91,25.57,EE:B4:42:EE:C1:16
1540160949059,2018-10-21T22:29:09.059000Z,1058.657168303318,215,-329,983,2959,49,1008.9,25.57,EE:B4:42:EE:C1:16
1540160954053,2018-10-21T22:29:14.052999Z,1053.0963868516499,212,-328,978,2953,49,1008.89,25.57,EE:B4:42:EE:C1:16
1540160958999,2018-10-21T22:29:18.999000Z,1061.0400557943135,213,-329,986,2953,49,1008.88,25.57,EE:B4:42:EE:C1:16
1540160963993,2018-10-21T22:29:23.993000Z,1055.0649269120834,211,-329,980,2959,49,1008.88,25.58,EE:B4:42:EE:C1:16
1540160968983,2018-10-21T22:29:28.983000Z,1055.466721408117,213,-329,980,2953,49,1008.88,25.58,EE:B4:42:EE:C1:16
1540160974153,2018-10-21T22:29:34.153000Z,1057.6615715813825,210,-332,982,2959,49,1008.89,25.58,EE:B4:42:EE:C1:16
1540160979227,2018-10-21T22:29:39.226999Z,1054.8653942565375,210,-329,980,2953,49,1008.88,25.58,EE:B4:42:EE:C1:16
1540160984280,2018-10-21T22:29:44.279999Z,1053.9160308108042,213,-327,979,2953,49,1008.9,25.58,EE:B4:42:EE:C1:16
1540160989273,2018-10-21T22:29:49.273000Z,1059.0915918842902,211,-327,985,2947,49,1008.9,25.58,EE:B4:42:EE:C1:16
1540160994313,2018-10-21T22:29:54.312999Z,1060.221203334474,212,-330,985,2947,49,1008.89,25.58,EE:B4:42:EE:C1:16
1540160999333,2018-10-21T22:29:59.332999Z,1057.7381528525857,215,-332,981,2959,49,1008.88,25.58,EE:B4:42:EE:C1:16
1540161004333,2018-10-21T22:30:04.332999Z,1050.950997906182,209,-329,976,2947,49,1008.9,25.58,EE:B4:42:EE:C1:16
1540161009244,2018-10-21T22:30:09.243999Z,1058.8762911690865,213,-331,983,2953,49,1008.92,25.58,EE:B4:42:EE:C1:16
1540161014173,2018-10-21T22:30:14.173000Z,1052.8846090621707,214,-329,977,2953,49,1008.91,25.58,EE:B4:42:EE:C1:16
1540161019109,2018-10-21T22:30:19.108999Z,1057.8374166193971,214,-330,982,2959,49,1008.88,25.58,EE:B4:42:EE:C1:16
1540161024183,2018-10-21T22:30:24.183000Z,1057.9423424742956,213,-328,983,2965,49,1008.88,25.58,EE:B4:42:EE:C1:16
1540161029372,2018-10-21T22:30:29.371999Z,1057.6355705062117,213,-330,982,2959,49,1008.9,25.57,EE:B4:42:EE:C1:16
1540161034323,2018-10-21T22:30:34.322999Z,1056.3020401381416,211,-327,982,2959,49,1008.9,25.58,EE:B4:42:EE:C1:16
1540161039383,2018-10-21T22:30:39.382999Z,1061.4490096090344,215,-332,985,2953,49,1008.9,25.58,EE:B4:42:EE:C1:16
1540161044293,2018-10-21T22:30:44.292999Z,1058.1441300692454,214,-328,983,2953,49,1008.88,25.58,EE:B4:42:EE:C1:16
1540161049210,2018-10-21T22:30:49.210000Z,1056.3058269270316,211,-330,981,2947,49,1008.88,25.57,EE:B4:42:EE:C1:16
1540161054293,2018-10-21T22:30:54.292999Z,1057.7414617948943,212,-328,983,2959,49,1008.87,25.57,EE:B4:42:EE:C1:16
1540161059193,2018-10-21T22:30:59.193000Z,1054.8450123122354,213,-327,980,2953,49,1008.87,25.57,EE:B4:42:EE:C1:16
1540161064193,2018-10-21T22:31:04.193000Z,1057.4469253820732,212,-333,981,2953,49,1008.88,25.58,EE:B4:42:EE:C1:16
1540161069303,2018-10-21T22:31:09.302999Z,1051.848373103272,215,-328,976,2953,49,1008.86,25.58,EE:B4:42:EE:C1:16
1540161074504,2018-10-21T22:31:14.503999Z,1056.7033642418291,213,-327,982,2959,49,1008.82,25.58,EE:B4:42:EE:C1:16
1540161079443,2018-10-21T22:31:19.443000Z,1056.7203982132644,213,-333,980,2959,49,1008.83,25.57,EE:B4:42:EE:C1:16
1540161084393,2018-10-21T22:31:24.392999Z,1055.9763254921959,214,-327,981,2959,49,1008.86,25.58,EE:B4:42:EE:C1:16
1540161089459,2018-10-21T22:31:29.459000Z,1056.2939931666751,214,-331,980,2953,49,1008.86,25.58,EE:B4:42:EE:C1:16
1540161094403,2018-10-21T22:31:34.403000Z,1057.6284791929536,216,-331,981,2953,49,1008.84,25.58,EE:B4:42:EE:C1:16
1540161099799,2018-10-21T22:31:39.799000Z,1059.2058345760752,210,-331,984,2953,49,1008.85,25.58,EE:B4:42:EE:C1:16
1540161104883,2018-10-21T22:31:44.882999Z,1055.0630312924436,211,-326,981,2953,49,1008.85,25.58,EE:B4:42:EE:C1:16
1540161109853,2018-10-21T22:31:49.852999Z,1051.656788120535,214,-331,975,2953,49,1008.84,25.58,EE:B4:42:EE:C1:16
1540161114793,2018-10-21T22:31:54.792999Z,1054.6492307871845,212,-330,979,2953,49,1008.84,25.58,EE:B4:42:EE:C1:16
1540161119723,2018-10-21T22:31:59.723000Z,1052.3811096746274,213,-331,976,2953,49,1008.83,25.58,EE:B4:42:EE:C1:16
1540161124803,2018-10-21T22:32:04.802999Z,1057.2468964248606,211,-333,981,2953,49,1008.82,25.57,EE:B4:42:EE:C1:16
1540161129893,2018-10-21T22:32:09.892999Z,1057.0198673629554,213,-331,981,2959,49,1008.82,25.57,EE:B4:42:EE:C1:16
1540161134973,2018-10-21T22:32:14.973000Z,1055.8721513516682,215,-329,980,2953,49,1008.83,25.57,EE:B4:42:EE:C1:16
1540161140223,2018-10-21T22:32:20.223000Z,1057.8497057710986,214,-333,981,2959,49,1008.83,25.57,EE:B4:42:EE:C1:16
1540161145173,2018-10-21T22:32:25.173000Z,1055.9810604362183,214,-330,980,2953,49,1008.83,25.57,EE:B4:42:EE:C1:16
1540161150063,2018-10-21T22:32:30.062999Z,1060.2216749340678,215,-334,983,2953,49,1008.81,25.57,EE:B4:42:EE:C1:16
1540161155272,2018-10-21T22:32:35.272000Z,1053.7210256989276,212,-330,978,2959,49,1008.8,25.57,EE:B4:42:EE:C1:16
1540161160343,2018-10-21T22:32:40.342999Z,1058.8692081650122,216,-332,982,2959,49,1008.78,25.57,EE:B4:42:EE:C1:16
1540161165403,2018-10-21T22:32:45.403000Z,1059.5796336283554,218,-327,984,2953,49,1008.79,25.57,EE:B4:42:EE:C1:16
1540161170703,2018-10-21T22:32:50.703000Z,1058.6755877038065,212,-331,983,2953,49,1008.8,25.57,EE:B4:42:EE:C1:16
1540161176043,2018-10-21T22:32:56.042999Z,1058.2537502886537,213,-326,984,2947,49,1008.8,25.57,EE:B4:42:EE:C1:16
1540161181153,2018-10-21T22:33:01.153000Z,1058.137042164199,217,-329,982,2953,49,1008.8,25.57,EE:B4:42:EE:C1:16
1540161186083,2018-10-21T22:33:06.082999Z,1054.7407264347007,214,-329,979,2959,49,1008.8,25.57,EE:B4:42:EE:C1:16
1540161190994,2018-10-21T22:33:10.993999Z,1058.7813749778563,211,-329,984,2959,49,1008.81,25.57,EE:B4:42:EE:C1:16
1540161196210,2018-10-21T22:33:16.210000Z,1058.3468240609975,215,-328,983,2953,49,1008.86,25.57,EE:B4:42:EE:C1:16
1540161201163,2018-10-21T22:33:21.163000Z,1058.8715691716347,213,-328,984,2959,49,1008.81,25.57,EE:B4:42:EE:C1:16
1540161206073,2018-10-21T22:33:26.072999Z,1060.5173265911312,215,-326,986,2953,49,1008.8,25.57,EE:B4:42:EE:C1:16
1540161210983,2018-10-21T22:33:30.983000Z,1057.3239806227796,213,-329,982,2953,49,1008.79,25.57,EE:B4:42:EE:C1:16
1540161216063,2018-10-21T22:33:36.062999Z,1052.9810064763751,216,-328,977,2959,49,1008.8,25.57,EE:B4:42:EE:C1:16
1540161221043,2018-10-21T22:33:41.042999Z,1056.6186634732514,211,-331,981,2959,49,1008.82,25.57,EE:B4:42:EE:C1:16
1540161226083,2018-10-21T22:33:46.082999Z,1056.7009983907462,216,-331,980,2959,49,1008.83,25.57,EE:B4:42:EE:C1:16
1540161231183,2018-10-21T22:33:51.183000Z,1060.2306352864928,212,-333,984,2953,49,1008.82,25.57,EE:B4:42:EE:C1:16
1540161236303,2018-10-21T22:33:56.302999Z,1055.2634742091664,212,-326,981,2953,49,1008.8,25.57,EE:B4:42:EE:C1:16
1540161241533,2018-10-21T22:34:01.532999Z,1056.7237103424907,210,-329,982,2953,49,1008.78,25.57,EE:B4:42:EE:C1:16
1540161246593,2018-10-21T22:34:06.592999Z,1057.6218605910149,216,-328,982,2959,49,1008.8,25.57,EE:B4:42:EE:C1:16
1540161251699,2018-10-21T22:34:11.698999Z,1059.1817596616738,213,-329,984,2953,49,1008.81,25.57,EE:B4:42:EE:C1:16
1540161256633,2018-10-21T22:34:16.632999Z,1052.8846090621707,214,-329,977,2953,49,1008.79,25.56,EE:B4:42:EE:C1:16
1540161261573,2018-10-21T22:34:21.572999Z,1055.5695145275843,215,-331,979,2965,49,1008.81,25.57,EE:B4:42:EE:C1:16
1540161266693,2018-10-21T22:34:26.693000Z,1057.6213878321485,219,-329,981,2953,49,1008.84,25.56,EE:B4:42:EE:C1:16
1540161271723,2018-10-21T22:34:31.723000Z,1054.8980993441974,207,-331,980,2959,49,1008.8,25.56,EE:B4:42:EE:C1:16
1540161276733,2018-10-21T22:34:36.733000Z,1054.3367583462127,212,-329,979,2959,49,1008.76,25.56,EE:B4:42:EE:C1:16
1540161281743,2018-10-21T22:34:41.743000Z,1057.8605768247535,211,-332,982,2953,49,1008.78,25.56,EE:B4:42:EE:C1:16
1540161286762,2018-10-21T22:34:46.762000Z,1063.5290311035237,213,-334,987,2953,49,1008.8,25.56,EE:B4:42:EE:C1:16
1540161291803,2018-10-21T22:34:51.802999Z,1060.5144977792618,215,-329,985,2959,49,1008.8,25.56,EE:B4:42:EE:C1:16
1540161296833,2018-10-21T22:34:56.832999Z,1061.443356943742,215,-329,986,2953,49,1008.8,25.56,EE:B4:42:EE:C1:16
1540161301843,2018-10-21T22:35:01.842999Z,1056.909173013462,214,-330,981,2953,49,1008.82,25.56,EE:B4:42:EE:C1:16
1540161306873,2018-10-21T22:35:06.872999Z,1058.6708648111555,212,-328,984,2947,49,1008.82,25.56,EE:B4:42:EE:C1:16
1540161311952,2018-10-21T22:35:11.951999Z,1057.1324420336366,212,-332,981,2959,49,1008.8,25.56,EE:B4:42:EE:C1:16
1540161316943,2018-10-21T22:35:16.943000Z,1054.5506151911343,213,-332,978,2959,49,1008.79,25.56,EE:B4:42:EE:C1:16
1540161321858,2018-10-21T22:35:21.858000Z,1060.5093116045705,218,-330,984,2947,49,1008.79,25.56,EE:B4:42:EE:C1:16
1540161326953,2018-10-21T22:35:26.953000Z,1059.694295539992,214,-330,984,2959,49,1008.8,25.56,EE:B4:42:EE:C1:16
1540161332033,2018-10-21T22:35:32.032999Z,1056.3952858660437,213,-329,981,2959,49,1008.79,25.56,EE:B4:42:EE:C1:16
1540161337003,2018-10-21T22:35:37.003000Z,1059.693351871191,214,-327,985,2953,49,1008.8,25.56,EE:B4:42:EE:C1:16
1540161341916,2018-10-21T22:35:41.915999Z,1057.0354771718876,210,-330,982,2965,49,1008.77,25.56,EE:B4:42:EE:C1:16
1540161346873,2018-10-21T22:35:46.872999Z,1056.3952858660437,213,-329,981,2953,49,1008.79,25.56,EE:B4:42:EE:C1:16
1540161352032,2018-10-21T22:35:52.032000Z,1056.1941109474149,212,-329,981,2947,49,1008.79,25.56,EE:B4:42:EE:C1:16
1540161356939,2018-10-21T22:35:56.938999Z,1057.1229824386564,212,-329,982,2959,49,1008.78,25.56,EE:B4:42:EE:C1:16
1540161361913,2018-10-21T22:36:01.913000Z,1058.6755877038065,212,-331,983,2953,49,1008.78,25.56,EE:B4:42:EE:C1:16
1540161366966,2018-10-21T22:36:06.966000Z,1055.2653694687417,212,-329,980,2953,49,1008.75,25.56,EE:B4:42:EE:C1:16
1540161372013,2018-10-21T22:36:12.013000Z,1058.9683659108991,215,-330,983,2953,49,1008.75,25.56,EE:B4:42:EE:C1:16
1540161377074,2018-10-21T22:36:17.073999Z,1058.9811140903316,212,-329,984,2959,49.5,1008.74,25.56,EE:B4:42:EE:C1:16
1540161382184,2018-10-21T22:36:22.184000Z,1051.7418884878552,216,-327,976,2959,49.5,1008.75,25.56,EE:B4:42:EE:C1:16
1540161387293,2018-10-21T22:36:27.292999Z,1060.0216978911328,211,-327,986,2947,49,1008.75,25.55,EE:B4:42:EE:C1:16
1540161392262,2018-10-21T22:36:32.262000Z,1056.3020401381416,211,-327,982,2953,49.5,1008.74,25.55,EE:B4:42:EE:C1:16
1540161397363,2018-10-21T22:36:37.362999Z,1051.879745978598,209,-329,977,2953,49.5,1008.74,25.55,EE:B4:42:EE:C1:16
1540161402393,2018-10-21T22:36:42.392999Z,1055.6803493482296,214,-332,979,2953,49,1008.74,25.55,EE:B4:42:EE:C1:16
1540161407418,2018-10-21T22:36:47.417999Z,1059.9372622943304,209,-331,985,2959,49,1008.74,25.55,EE:B4:42:EE:C1:16
1540161412383,2018-10-21T22:36:52.382999Z,1054.3367583462127,212,-329,979,2953,49,1008.74,25.55,EE:B4:42:EE:C1:16
1540161417468,2018-10-21T22:36:57.467999Z,1055.561935653233,215,-325,981,2953,49,1008.76,25.55,EE:B4:42:EE:C1:16
1540161422719,2018-10-21T22:37:02.719000Z,1059.3833111768374,214,-329,984,2959,49,1008.75,25.55,EE:B4:42:EE:C1:16
1540161427753,2018-10-21T22:37:07.753000Z,1053.106832187504,212,-331,977,2959,49,1008.74,25.55,EE:B4:42:EE:C1:16
1540161432859,2018-10-21T22:37:12.858999Z,1059.0925360892693,211,-330,984,2959,49,1008.75,25.55,EE:B4:42:EE:C1:16
1540161437982,2018-10-21T22:37:17.982000Z,1055.6803493482296,214,-332,979,2953,49,1008.74,25.55,EE:B4:42:EE:C1:16
1540161442963,2018-10-21T22:37:22.963000Z,1058.7639019158144,214,-327,984,2947,49,1008.71,25.55,EE:B4:42:EE:C1:16
1540161448133,2018-10-21T22:37:28.132999Z,1060.934493736536,214,-331,985,2947,49,1008.74,25.55,EE:B4:42:EE:C1:16
1540161453213,2018-10-21T22:37:33.213000Z,1058.454533742475,214,-329,983,2953,49,1008.72,25.55,EE:B4:42:EE:C1:16
1540161458293,2018-10-21T22:37:38.292999Z,1058.9811140903316,212,-329,984,2959,49,1008.68,25.55,EE:B4:42:EE:C1:16
1540161463403,2018-10-21T22:37:43.403000Z,1053.9226726852403,213,-330,978,2953,49,1008.67,25.55,EE:B4:42:EE:C1:16
1540161468423,2018-10-21T22:37:48.423000Z,1055.2506811179985,215,-327,980,2959,49,1008.68,25.55,EE:B4:42:EE:C1:16
1540161473508,2018-10-21T22:37:53.507999Z,1061.0457106081717,213,-332,985,2953,49,1008.69,25.55,EE:B4:42:EE:C1:16
1540161478749,2018-10-21T22:37:58.749000Z,1054.5539341351869,210,-328,980,2953,49,1008.69,25.55,EE:B4:42:EE:C1:16
1540161483773,2018-10-21T22:38:03.773000Z,1057.2180475190537,214,-325,983,2947,49,1008.69,25.55,EE:B4:42:EE:C1:16
1540161488822,2018-10-21T22:38:08.822000Z,1057.3239806227796,213,-326,983,2965,49,1008.68,25.55,EE:B4:42:EE:C1:16
1540161493833,2018-10-21T22:38:13.832999Z,1053.189916396848,214,-327,978,2953,49,1008.68,25.54,EE:B4:42:EE:C1:16
1540161498793,2018-10-21T22:38:18.792999Z,1050.7359325729753,211,-330,975,2947,49,1008.67,25.54,EE:B4:42:EE:C1:16
1540161503892,2018-10-21T22:38:23.891999Z,1058.7813749778563,211,-329,984,2953,49,1008.67,25.54,EE:B4:42:EE:C1:16
1540161508863,2018-10-21T22:38:28.862999Z,1055.0682442382579,214,-333,978,2947,49,1008.68,25.54,EE:B4:42:EE:C1:16
1540161513933,2018-10-21T22:38:33.933000Z,1055.4780907247673,213,-332,979,2959,49,1008.68,25.54,EE:B4:42:EE:C1:16
1540161518963,2018-10-21T22:38:38.963000Z,1055.9938446790304,211,-329,981,2953,49,1008.67,25.54,EE:B4:42:EE:C1:16
1540161523923,2018-10-21T22:38:43.923000Z,1059.1817596616738,213,-329,984,2953,49,1008.64,25.54,EE:B4:42:EE:C1:16
1540161528993,2018-10-21T22:38:48.993000Z,1054.5382875932007,213,-329,979,2947,49,1008.64,25.54,EE:B4:42:EE:C1:16
1540161534043,2018-10-21T22:38:54.042999Z,1058.0519836000499,212,-329,983,2953,49,1008.66,25.54,EE:B4:42:EE:C1:16
1540161539203,2018-10-21T22:38:59.203000Z,1056.50224798625,212,-327,982,2953,49,1008.67,25.54,EE:B4:42:EE:C1:16
1540161544318,2018-10-21T22:39:04.318000Z,1053.824463561176,211,-328,979,2947,49,1008.67,25.54,EE:B4:42:EE:C1:16
1540161549273,2018-10-21T22:39:09.273000Z,1051.64442660055,214,-328,976,2953,49,1008.67,25.54,EE:B4:42:EE:C1:16
1540161554453,2018-10-21T22:39:14.453000Z,1055.9810604362183,214,-330,980,2953,49,1008.68,25.54,EE:B4:42:EE:C1:16
1540161559563,2018-10-21T22:39:19.562999Z,1054.95497534255,212,-325,981,2947,49,1008.67,25.54,EE:B4:42:EE:C1:16
1540161564623,2018-10-21T22:39:24.622999Z,1058.1498003590984,214,-331,982,2947,49,1008.67,25.54,EE:B4:42:EE:C1:16
1540161569522,2018-10-21T22:39:29.522000Z,1058.2769013826203,210,-331,983,2965,49,1008.66,25.54,EE:B4:42:EE:C1:16
1540161574443,2018-10-21T22:39:34.443000Z,1059.292216529509,212,-330,984,2965,49,1008.66,25.54,EE:B4:42:EE:C1:16
1540161579533,2018-10-21T22:39:39.532999Z,1054.95497534255,212,-325,981,2953,49,1008.65,25.54,EE:B4:42:EE:C1:16
1540161584873,2018-10-21T22:39:44.872999Z,1057.221831026961,214,-331,981,2959,49,1008.66,25.54,EE:B4:42:EE:C1:16
1540161589813,2018-10-21T22:39:49.812999Z,1055.6689822098592,214,-329,980,2959,49,1008.64,25.54,EE:B4:42:EE:C1:16
